dim,n_samples,n_vines,decreasing,algorithm,seed,loglik_dissmann,time_dissmann,kl_dissmann,loglik_forest,time_forest,kl_forest,prop_better,forest_over_dissmann
10,100,10,False,jck,12,1071.1091536563872,0.10474729537963867,14.214573156643697,1086.9136359378924,0.8812863826751709,14.786482587935996,0.4,1.0147552490122544
10,100,10,False,wilson,12,1071.1091536563872,0.09706783294677734,14.214573156643697,1082.880520276245,0.9034085273742676,13.342035327023721,0.3,1.0109898851855337
10,100,100,True,jck,12,861.2260291835586,0.09528851509094238,3.8909959826293714,892.1555911577084,8.915541410446167,4.227136365689579,0.14,1.0359134082413546
10,100,100,True,wilson,12,861.2260291835586,0.0923311710357666,3.8909959826293714,882.1429837049766,9.122605323791504,4.156652362546285,0.12,1.0242874156291435
10,100,100,False,jck,12,1071.1091536563872,0.1040496826171875,14.214573156643697,1134.760873568161,8.634393215179443,12.382045198572552,0.29,1.0594259881866281
10,100,100,False,wilson,12,1071.1091536563872,0.09618520736694336,14.214573156643697,1143.7397744658274,9.002291679382324,14.151991018080958,0.15,1.0678087948007027
10,100,500,True,jck,12,861.2260291835586,0.11078047752380371,3.8909959826293714,898.5539083179447,44.747058629989624,4.659439589848029,0.158,1.0433427205744965
10,100,500,True,wilson,12,861.2260291835586,0.0902256965637207,3.8909959826293714,899.9881382616078,46.09747362136841,4.808476521547518,0.104,1.0450080556840526
10,100,500,False,jck,12,1071.1091536563872,0.10487890243530273,14.214573156643697,1147.4841790444664,43.30518984794617,12.84320109876697,0.296,1.0713046145926042
10,100,500,False,wilson,12,1071.1091536563872,0.09998869895935059,14.214573156643697,1143.7397744658274,46.13485550880432,14.151991018080958,0.126,1.0678087948007027
10,1000,1,True,jck,12,8204.902342167767,0.5094692707061768,0.41857198496739134,8005.28907965394,0.436434268951416,0.6181852474812203,0.0,0.97567146393834
10,1000,1,True,wilson,12,8204.902342167767,0.49874258041381836,0.41857198496739134,7772.351817604378,0.47306275367736816,0.8511225095307801,0.0,0.9472814536328646
10,1000,1,False,jck,12,10781.428338650987,0.4147014617919922,8.783220263395899,10890.168640405836,0.465409517288208,8.67447996164105,1.0,1.010085890138046
10,1000,1,False,wilson,12,10781.428338650987,0.4188387393951416,8.783220263395899,10852.657143329914,0.46749401092529297,8.711991458716973,1.0,1.0066066204255677
10,1000,10,True,jck,12,8204.902342167767,0.4908921718597412,0.41857198496739134,8218.223285147902,4.494027137756348,0.40525104198725603,0.1,1.0016235346168199
10,1000,10,True,wilson,12,8204.902342167767,0.5140016078948975,0.41857198496739134,8377.559605886763,4.466974496841431,0.24591472124839425,0.1,1.0210431832724751
10,1000,10,False,jck,12,10781.428338650987,0.41063618659973145,8.783220263395899,11459.59029288146,4.63309645652771,8.105058309165427,0.7,1.0629009378840175
10,1000,10,False,wilson,12,10781.428338650987,0.44288039207458496,8.783220263395899,11703.188702320942,4.825521945953369,7.861459899725941,0.5,1.0854951992182225
10,1000,100,True,jck,12,8204.902342167767,0.5575611591339111,0.41857198496739134,8395.017398312759,46.42562007904053,0.22845692882240093,0.07,1.0231709102944377
10,1000,100,True,wilson,12,8204.902342167767,0.5176002979278564,0.41857198496739134,8377.559605886763,46.92350244522095,0.24591472124839425,0.04,1.0210431832724751
